"","X","Year","District","Block","Crop","Yield"
"98",933,2013,"D14","B95","Bajra",0.641473907190984
"99",934,2013,"D14","B96","Bajra",-1.69131472323598
"100",935,2013,"D20","B97","Bajra",-1.69131472323598
"101",936,2013,"D20","B98","Bajra",0.641473907190984
"102",937,2013,"D20","B99","Bajra",-1.69131472323598
"103",938,2013,"D20","B100","Bajra",0.641473907190984
"104",939,2013,"D20","B101","Bajra",0.641473907190984
"105",940,2013,"D20","B102","Bajra",-1.69131472323598
"106",941,2013,"D7","B103","Bajra",0.689104982775784
"107",942,2013,"D7","B104","Bajra",1.01571807250012
"108",943,2013,"D7","B105","Bajra",0.750344937099097
"109",944,2013,"D7","B106","Bajra",0.598379124519023
"110",945,2013,"D7","B107","Bajra",0.0154654852193355
"111",946,2013,"D7","B108","Bajra",1.08716468587732
"112",947,2013,"D7","B109","Bajra",1.75853603697735
"113",948,2013,"D11","B110","Bajra",1.36274448033223
"114",949,2013,"D11","B111","Bajra",0.533736950511081
"115",950,2013,"D11","B112","Bajra",1.42965480079659
"116",951,2013,"D11","B113","Bajra",1.02138843864117
"117",952,2013,"D11","B114","Bajra",1.1087120772133
"118",953,2013,"D16","B115","Bajra",0.783233060717173
"119",954,2013,"D16","B116","Bajra",0.92839443392799
"120",955,2013,"D16","B117","Bajra",1.39223038426568
"121",956,2013,"D16","B118","Bajra",0.978293655969208
"122",957,2013,"D16","B119","Bajra",0.689104982775784
"123",1800,2014,"D22","B1","Bajra",-0.0174226383987402
"124",1801,2014,"D22","B120","Bajra",0.151554272604477
"125",1802,2014,"D22","B3","Bajra",0.187844615907181
"126",1803,2014,"D22","B4","Bajra",0.684568689862946
"127",1804,2014,"D22","B5","Bajra",-0.603738497383056
"128",1805,2014,"D22","B6","Bajra",0.609719856801118
"129",1806,2014,"D22","B7","Bajra",0.44414516548253
"130",1807,2014,"D22","B8","Bajra",0.245682350545866
"131",1808,2014,"D22","B9","Bajra",-0.395069023392507
"132",1809,2014,"D4","B10","Bajra",1.2516053039677
"133",1810,2014,"D4","B11","Bajra",0.655082785929498
"134",1811,2014,"D4","B12","Bajra",0.590440611921556
"135",1812,2014,"D4","B13","Bajra",0.221866812753466
"136",1813,2014,"D4","B14","Bajra",1.71430718107718
"137",1814,2014,"D4","B15","Bajra",-1.69131472323598
"138",1815,2014,"D18","B16","Bajra",0.0574261946630873
"139",1816,2014,"D18","B17","Bajra",0.0642306340323444
"140",1817,2014,"D18","B18","Bajra",-1.69131472323598
"141",1818,2014,"D18","B19","Bajra",-0.198874354912262
"142",1819,2014,"D18","B20","Bajra",0.333005989117998
"143",1820,2014,"D18","B21","Bajra",0.676630177265479
"144",1821,2014,"D18","B22","Bajra",-1.69131472323598
"145",1822,2014,"D1","B23","Bajra",0.331871915889788
"146",1823,2014,"D1","B24","Bajra",0.209392007243162
"147",1824,2014,"D1","B25","Bajra",-0.66497845170637
"148",1825,2014,"D1","B26","Bajra",0.439608872569692
"149",1826,2014,"D1","B27","Bajra",-0.0854670320913108
"150",1827,2014,"D1","B28","Bajra",0.244548277317656
"151",1828,2014,"D1","B29","Bajra",-0.547034835972581
"152",1829,2014,"D1","B30","Bajra",-0.891793097348272
"153",1830,2014,"D1","B31","Bajra",-0.146706986414624
"154",1831,2014,"D1","B32","Bajra",-0.0310315171372543
"155",1832,2014,"D17","B33","Bajra",-0.181863256489119
"156",1833,2014,"D17","B34","Bajra",0.667557591439803
"157",1834,2014,"D17","B35","Bajra",0.245682350545866
"158",1835,2014,"D17","B36","Bajra",0.333005989117998
"159",1836,2014,"D17","B37","Bajra",0.345480794628303
"160",1837,2014,"D6","B38","Bajra",0.126604661583867
"161",1838,2014,"D6","B39","Bajra",-0.359912753318012
"162",1839,2014,"D6","B40","Bajra",0.672093884352641
"163",1840,2014,"D6","B41","Bajra",0.254754936371542
"164",1841,2014,"D6","B42","Bajra",0.727663472534907
"165",1842,2014,"D19","B43","Bajra",0.5121895591751
"166",1843,2014,"D19","B44","Bajra",0.69704349537325
"167",1844,2014,"D19","B45","Bajra",0.794573792999268
"168",1845,2014,"D19","B46","Bajra",0.429402213515806
"169",1846,2014,"D19","B47","Bajra",0.909115189048428
"170",1847,2014,"D19","B48","Bajra",-0.0729922265810062
"171",1848,2014,"D19","B49","Bajra",0.213928300156
"172",1849,2014,"D5","B50","Bajra",0.756015303240145
"173",1850,2014,"D5","B51","Bajra",-0.0310315171372543
"174",1851,2014,"D5","B52","Bajra",-0.396203096620716
"175",1852,2014,"D5","B53","Bajra",0.971489216599951
"176",1853,2014,"D12","B54","Bajra",-0.0491766887886065
"177",1854,2014,"D12","B55","Bajra",0.623328735539632
"178",1855,2014,"D12","B56","Bajra",0.0426832426963637
"179",1856,2014,"D12","B57","Bajra",-0.172790670663443
"180",1857,2014,"D12","B58","Bajra",0.78890342685822
"181",1858,2014,"D3","B60","Bajra",0.684568689862946
"182",1859,2014,"D3","B61","Bajra",0.00299067970903091
"183",1860,2014,"D13","B62","Bajra",1.03613139060789
"184",1861,2014,"D13","B63","Bajra",0.141347613550591
"185",1862,2014,"D13","B64","Bajra",0.25815715605617
"186",1863,2014,"D13","B65","Bajra",0.278570474163942
"187",1864,2014,"D15","B66","Bajra",-1.69131472323598
"188",1865,2014,"D15","B67","Bajra",0.292179352902456
"189",1866,2014,"D15","B68","Bajra",-1.69131472323598
"190",1867,2014,"D15","B69","Bajra",-1.69131472323598
"191",1868,2014,"D15","B70","Bajra",0.292179352902456
"192",1869,2014,"D9","B71","Bajra",-1.69131472323598
"193",1870,2014,"D9","B72","Bajra",-1.69131472323598
"194",1871,2014,"D9","B73","Bajra",-1.69131472323598
"195",1872,2014,"D9","B74","Bajra",0.292179352902456
"196",1873,2014,"D9","B75","Bajra",0.292179352902456
"197",1874,2014,"D9","B76","Bajra",-1.69131472323598
"198",1875,2014,"D10","B77","Bajra",-1.69131472323598
"199",1876,2014,"D10","B78","Bajra",-1.69131472323598
"200",1877,2014,"D10","B79","Bajra",-1.69131472323598
"201",1878,2014,"D10","B80","Bajra",-1.69131472323598
"202",1879,2014,"D10","B81","Bajra",-1.69131472323598
"203",1880,2014,"D8","B82","Bajra",0.802512305596735
"204",1881,2014,"D8","B83","Bajra",0.9295285071562
"205",1882,2014,"D8","B84","Bajra",1.41264370237345
"206",1883,2014,"D8","B85","Bajra",0.734467911904164
"207",1884,2014,"D8","B86","Bajra",-1.69131472323598
"208",1885,2014,"D8","B87","Bajra",-1.69131472323598
"209",1886,2014,"D21","B88","Bajra",-1.69131472323598
"210",1887,2014,"D21","B89","Bajra",-1.69131472323598
"211",1888,2014,"D21","B90","Bajra",0.292179352902456
"212",1889,2014,"D21","B91","Bajra",-1.69131472323598
"213",1890,2014,"D21","B92","Bajra",0.292179352902456
"214",1891,2014,"D21","B93","Bajra",0.292179352902456
"215",1892,2014,"D14","B94","Bajra",-1.69131472323598
"216",1893,2014,"D14","B6","Bajra",0.292179352902456
"217",1894,2014,"D14","B95","Bajra",0.292179352902456
"218",1895,2014,"D14","B96","Bajra",-1.69131472323598
"219",1896,2014,"D20","B97","Bajra",-1.69131472323598
"220",1897,2014,"D20","B98","Bajra",0.292179352902456
"221",1898,2014,"D20","B99","Bajra",-1.69131472323598
"222",1899,2014,"D20","B100","Bajra",0.292179352902456
"223",1900,2014,"D20","B101","Bajra",0.292179352902456
"224",1901,2014,"D20","B102","Bajra",-1.69131472323598
"225",1902,2014,"D7","B103","Bajra",0.499714753664796
"226",1903,2014,"D7","B104","Bajra",-0.187533622630167
"227",1904,2014,"D7","B105","Bajra",0.5121895591751
"228",1905,2014,"D7","B106","Bajra",0.659619078842337
"229",1906,2014,"D7","B107","Bajra",0.664155371755174
"230",1907,2014,"D7","B108","Bajra",1.10530985752867
"231",1908,2014,"D7","B109","Bajra",0.837668575671229
"232",1909,2014,"D11","B110","Bajra",0.791171573314639
"233",1910,2014,"D11","B111","Bajra",0.483837728469863
"234",1911,2014,"D11","B112","Bajra",0.42032962769013
"235",1912,2014,"D11","B113","Bajra",-0.159181791924929
"236",1913,2014,"D11","B114","Bajra",-0.293002432853651
"237",1914,2014,"D16","B115","Bajra",0.898908529994543
"238",1915,2014,"D16","B116","Bajra",0.46682663004672
"239",1916,2014,"D16","B117","Bajra",1.07582395359523
"240",1917,2014,"D16","B118","Bajra",1.18356091027513
"241",1918,2014,"D16","B119","Bajra",1.11665058981077
"242",2658,2015,"D22","B1","Bajra",-0.459711197400449
"243",2659,2015,"D22","B120","Bajra",0.395380016669521
"244",2660,2015,"D22","B3","Bajra",0.353419307225769
"245",2661,2015,"D22","B4","Bajra",0.780964914260754
"246",2662,2015,"D22","B5","Bajra",0.338676355259045
"247",2663,2015,"D22","B6","Bajra",0.79003750008643
"248",2664,2015,"D22","B7","Bajra",0.361357819823236
"249",2665,2015,"D22","B8","Bajra",-0.277125407658718
"250",2666,2015,"D22","B9","Bajra",-0.466515636769706
"251",2667,2015,"D4","B10","Bajra",1.79142416059543
"252",2668,2015,"D4","B11","Bajra",0.579099879639461
"253",2669,2015,"D4","B12","Bajra",-0.00154561320380712
"254",2670,2015,"D4","B13","Bajra",-0.300940945451117
"255",2671,2015,"D4","B14","Bajra",0.497446607208377
"256",2672,2015,"D4","B15","Bajra",-1.69131472323598
"257",2673,2015,"D18","B16","Bajra",-1.69131472323598
"258",2674,2015,"D18","B17","Bajra",-0.218153599791823
"259",2675,2015,"D18","B18","Bajra",-1.69131472323598
"260",2676,2015,"D18","B19","Bajra",-0.00381375966022614
"261",2677,2015,"D18","B20","Bajra",0.310324524553808
"262",2678,2015,"D18","B21","Bajra",-0.903133829630367
"263",2679,2015,"D18","B22","Bajra",-1.69131472323598
"264",2680,2015,"D1","B23","Bajra",-0.122891448622225
"265",2681,2015,"D1","B24","Bajra",-0.290734286397232
"266",2682,2015,"D1","B25","Bajra",-0.666112524934579
"267",2683,2015,"D1","B26","Bajra",0.252486789915123
"268",2684,2015,"D1","B27","Bajra",0.530334730826452
"269",2685,2015,"D1","B28","Bajra",0.229805325350933
"270",2686,2015,"D1","B29","Bajra",-0.0140204187141117
"271",2687,2015,"D1","B30","Bajra",-0.533425957234067
"272",2688,2015,"D1","B31","Bajra",-0.59579998478559
"273",2689,2015,"D1","B32","Bajra",-0.677453257216674
"274",2690,2015,"D17","B33","Bajra",-0.366717192687269
"275",2691,2015,"D17","B34","Bajra",0.741272351273421
"276",2692,2015,"D17","B35","Bajra",0.802512305596735
"277",2693,2015,"D17","B36","Bajra",-0.333829069069193
"278",2694,2015,"D17","B37","Bajra",0.301251938728132
"279",2695,2015,"D6","B38","Bajra",1.01571807250012
"280",2696,2015,"D6","B39","Bajra",1.15180685988526
"281",2697,2015,"D6","B40","Bajra",1.29129786695503
"282",2698,2015,"D6","B41","Bajra",0.168565371027619
"283",2699,2015,"D6","B42","Bajra",1.07809210005165
"284",2700,2015,"D19","B43","Bajra",0.960148484317856
"285",2701,2015,"D19","B44","Bajra",0.655082785929498
"286",2702,2015,"D19","B45","Bajra",0.657350932385917
"287",2703,2015,"D19","B46","Bajra",0.504251046577634
"288",2704,2015,"D19","B47","Bajra",0.795707866227477
"289",2705,2015,"D19","B48","Bajra",1.33099042994237
"290",2706,2015,"D19","B49","Bajra",0.474765142644187
"291",2707,2015,"D5","B50","Bajra",0.596110978062604
"292",2708,2015,"D5","B51","Bajra",0.684568689862946
"293",2709,2015,"D5","B52","Bajra",-0.0820648124066822
"294",2710,2015,"D5","B53","Bajra",0.786635280401801
"295",2711,2015,"D12","B54","Bajra",0.384039284387426
"296",2712,2015,"D12","B55","Bajra",1.17789054413408
"297",2713,2015,"D12","B56","Bajra",0.0925824647375821
"298",2714,2015,"D12","B57","Bajra",0.297849719043503
"299",2715,2015,"D12","B58","Bajra",0.516725852087938
"300",2716,2015,"D3","B60","Bajra",0.65054649301666
"301",2717,2015,"D3","B61","Bajra",0.173101663940457
"302",2718,2015,"D13","B62","Bajra",-0.34176758166666
"303",2719,2015,"D13","B63","Bajra",-0.223823965932871
"304",2720,2015,"D13","B64","Bajra",-0.139902547045367
"305",2721,2015,"D13","B65","Bajra",0.596110978062604
"306",2722,2015,"D15","B66","Bajra",-1.69131472323598
"307",2723,2015,"D15","B67","Bajra",0.306922304869179
"308",2724,2015,"D15","B68","Bajra",-1.69131472323598
"309",2725,2015,"D15","B69","Bajra",-1.69131472323598
"310",2726,2015,"D15","B70","Bajra",0.306922304869179
"311",2727,2015,"D9","B71","Bajra",-1.69131472323598
"312",2728,2015,"D9","B72","Bajra",-1.69131472323598
"313",2729,2015,"D9","B73","Bajra",-1.69131472323598
