"","District","Location","Quarter","Depth"
"534","Panchkula","Dharampur","May 2015",13.6
"535","Panchkula","Golpura-DW","May 2015",NA
"536","Panchkula","Hangola","May 2015",8.25
"537","Panchkula","Jaspur-DW","May 2015",15.5
"538","Panchkula","Jaspur-Pz","May 2015",18.3
"539","Panchkula","Jaswant Garh-DW","May 2015",NA
"540","Panchkula","Kakar Majra","May 2015",10.56
"541","Panchkula","Khera","May 2015",29.52
"542","Panchkula","Kheri-DW","May 2015",10.2
"543","Panchkula","Kundi-DW","May 2015",NA
"544","Panchkula","Maranwala","May 2015",NA
"545","Panchkula","Mauli-DW","May 2015",NA
"546","Panchkula","Nadha-DW","May 2015",4.6
"547","Panchkula","Parwala","May 2015",18.22
"548","Panchkula","Patwi","May 2015",9.83
"549","Panchkula","Raipur Rani-Pz","May 2015",6.13
"550","Panchkula","Raipurrani","May 2015",5.13
"551","Panchkula","Ram Nagar-DW","May 2015",18
"552","Panchkula","Ramgarh-DW","May 2015",12.71
"553","Panchkula","Rampur-DW","May 2015",NA
"554","Panchkula","Shahjahan Pur-DW","May 2015",NA
"555","Panchkula","Toka-DW","May 2015",8.37
"556","Panipat","Babail Pz S","May 2015",15.52
"557","Panipat","Babail VS-Pz","May 2015",18
"558","Panipat","Baholi-Pz","May 2015",16.31
"559","Panipat","Bandh-Dw","May 2015",4.94
"560","Panipat","Baupur","May 2015",NA
"561","Panipat","Bhallour Pz","May 2015",NA
"562","Panipat","Brahman Majra-Dw","May 2015",4.58
"563","Panipat","Dakadla S","May 2015",20.6
"564","Panipat","Dharamgarh S","May 2015",NA
"565","Panipat","Dumiana-Dw","May 2015",NA
"566","Panipat","Etola-Pz-M","May 2015",NA
"567","Panipat","Etola-Pz-S","May 2015",NA
"568","Panipat","Hathwala-Pz","May 2015",8.4
"569","Panipat","Israna Pz","May 2015",2.77
"570","Panipat","Kaith-Dw","May 2015",4.34
"571","Panipat","Karhansh Pz","May 2015",34.93
"572","Panipat","Khalila Manjran","May 2015",5.15
"573","Panipat","Khandra","May 2015",NA
"574","Panipat","Khelalla Pehl S","May 2015",70
"575","Panipat","Kiwana","May 2015",NA
"576","Panipat","Lohari (s)","May 2015",2.51
"577","Panipat","Mehmadpur","May 2015",18.92
"578","Panipat","Nara","May 2015",NA
"579","Panipat","Nariana-PZ","May 2015",21.05
"580","Panipat","Naultha","May 2015",NA
"581","Panipat","Nimbri- Pz","May 2015",27.5
"582","Panipat","Patti Kalyana S","May 2015",32.95
"583","Panipat","Puther Pz","May 2015",7.62
"584","Panipat","Samalkha-Pz","May 2015",32.88
"585","Panipat","Sanauli Khurd-Pz","May 2015",12.5
"586","Panipat","Shahpur","May 2015",5.23
"587","Panipat","Sink","May 2015",5.97
"588","Panipat","Sutana-Dw","May 2015",NA
"589","Panipat","Tajpur S","May 2015",23.23
"590","Panipat","Untilya","May 2015",5.18
"591","Panipat","Urlana Kalan","May 2015",12.52
"592","Rewari","Bahu","May 2015",11.88
"593","Rewari","Balawas","May 2015",9.11
"594","Rewari","Bawal","May 2015",26.3
"595","Rewari","Bawal DW","May 2015",16.18
"596","Rewari","Bawal Pz","May 2015",27
"597","Rewari","Berli Khurd-DW","May 2015",15.14
"598","Rewari","Bhakli-DW","May 2015",11.3
"599","Rewari","Bharangi-DW","May 2015",NA
"600","Rewari","Dhana Alampur-DW","May 2015",13.6
"601","Rewari","Garhi-DW","May 2015",15
"602","Rewari","Gumina","May 2015",53.5
"603","Rewari","Gurkawas-DW","May 2015",4.3
"604","Rewari","Hansaka-DW","May 2015",3.3
"605","Rewari","Harinagar-DW","May 2015",17.8
"606","Rewari","Jatusana","May 2015",23.6
"607","Rewari","Jatuwas-DW","May 2015",NA
"608","Rewari","Juddi-DW","May 2015",18.16
"609","Rewari","Junawas","May 2015",9.6
"610","Rewari","Karnawas","May 2015",11.72
"611","Rewari","Karoli-DW","May 2015",11.95
"612","Rewari","Khera Bahu-DW","May 2015",NA
"613","Rewari","Khol","May 2015",61.85
"614","Rewari","Kumbhawas-DW","May 2015",15.1
"615","Rewari","Mandola-Pz","May 2015",63.05
"616","Rewari","Massani","May 2015",24.05
"617","Rewari","Mubarikpur-DW","May 2015",NA
"618","Rewari","Nahar","May 2015",18.9
"619","Rewari","Nangal Mundi-DW","May 2015",15.4
"620","Rewari","Palhawas-DW","May 2015",3.55
"621","Rewari","Ratanthal-DW","May 2015",8.8
"622","Rewari","Rewari","May 2015",18.07
"623","Rewari","Rholiawas-Pz","May 2015",11.41
"624","Rewari","Rohrai-DW","May 2015",6.44
"625","Rewari","Sangwari","May 2015",NA
"626","Rewari","Shadipur-DW","May 2015",9.61
"627","Rewari","Sudharana-DW","May 2015",6.7
"628","Rohtak","Ajaib-DW","May 2015",1.58
"629","Rohtak","Assan-DW","May 2015",2.68
"630","Rohtak","Atail-DW","May 2015",5.3
"631","Rohtak","Baland","May 2015",2.88
"632","Rohtak","Baliana-DW","May 2015",2.32
"633","Rohtak","Bhal Anandpur","May 2015",2.66
"634","Rohtak","Bhalaut","May 2015",1.32
"635","Rohtak","Bharain-DW","May 2015",1.56
"636","Rohtak","Giji-DW","May 2015",5.29
"637","Rohtak","Hassangarh","May 2015",6.12
"638","Rohtak","Kalanaur","May 2015",3.07
"639","Rohtak","Kanheli-DW","May 2015",0.77
"640","Rohtak","Kansala","May 2015",3.24
"641","Rohtak","Kharawar","May 2015",3.74
"642","Rohtak","Kherari-DW","May 2015",1.87
"643","Rohtak","Kiloi-DW","May 2015",1.99
"644","Rohtak","Lahli-DW","May 2015",1.68
"645","Rohtak","Lakhan Majara","May 2015",1
"646","Rohtak","Madina","May 2015",3.41
"647","Rohtak","Mahem","May 2015",NA
"648","Rohtak","Makhrauli Khurd","May 2015",2.75
"649","Rohtak","Meham","May 2015",13.47
"650","Rohtak","Muradpur Tekna-DW","May 2015",2.79
"651","Rohtak","Nandal-DW","May 2015",1.62
"652","Rohtak","Nidhana","May 2015",1.76
"653","Rohtak","Ritoli-DW","May 2015",1.22
"654","Rohtak","Rohtak","May 2015",3.28
"655","Rohtak","Rukhi","May 2015",2.08
"656","Rohtak","Samargopalpur","May 2015",2.49
"657","Rohtak","Sampla","May 2015",1.24
"658","Rohtak","Sampla-Pz","May 2015",1.02
"659","Rohtak","Sundana-DW","May 2015",4.51
"660","Sirsa","Ali Mohmmad","May 2015",29.2
"661","Sirsa","Alikan","May 2015",11.32
"662","Sirsa","Bharu Khera-DW","May 2015",9.37
"663","Sirsa","Bhuratwala-Pz","May 2015",11.45
"664","Sirsa","Chaharwala","May 2015",9.08
"665","Sirsa","Chilkani Dhab","May 2015",1.7
"666","Sirsa","Chormar","May 2015",16.36
"667","Sirsa","Chotala","May 2015",7.56
"668","Sirsa","Chotala-Pz","May 2015",10.11
"669","Sirsa","Dabwali Dw","May 2015",NA
"670","Sirsa","Dabwali -Pz S","May 2015",9.27
"671","Sirsa","Darba Kalan-Pz","May 2015",1.6
"672","Sirsa","Desu Jodha-DW","May 2015",12.58
"673","Sirsa","Desu Malkana-DW","May 2015",14.1
"674","Sirsa","Dholpalia-DW","May 2015",8
"675","Sirsa","Ding","May 2015",18.01
"676","Sirsa","Ganga","May 2015",14.05
"677","Sirsa","Ghushiana","May 2015",13.53
"678","Sirsa","Gigorani","May 2015",4.84
"679","Sirsa","Goriwala","May 2015",17.25
"680","Sirsa","Goriwala-Pz","May 2015",NA
"681","Sirsa","Govindgarh-DW","May 2015",14.1
"682","Sirsa","Gudia Khera-DW","May 2015",1.63
"683","Sirsa","Hasu","May 2015",14.63
"684","Sirsa","Jagiwala-DW","May 2015",11.44
"685","Sirsa","Jamal","May 2015",4.8
"686","Sirsa","Jamal- Pz","May 2015",4.38
"687","Sirsa","Kairanwali-DW","May 2015",2.02
"688","Sirsa","Kalanwali Mandi-Pz","May 2015",7.4
"689","Sirsa","Kaluwana","May 2015",10.92
"690","Sirsa","Karamsana","May 2015",9.34
"691","Sirsa","Kash Ram Dhab","May 2015",NA
"692","Sirsa","Khuiyan","May 2015",14.21
"693","Sirsa","Kurangwali","May 2015",5.89
"694","Sirsa","Lohgarh","May 2015",5.18
"695","Sirsa","Makhu Shorani","May 2015",NA
"696","Sirsa","Mammer Khera-Pz","May 2015",19.43
"697","Sirsa","Mangala-Pz","May 2015",63.5
"698","Sirsa","Manjiyana","May 2015",14.33
"699","Sirsa","Mithri","May 2015",16.15
"700","Sirsa","Nuhian Wali","May 2015",14.5
"701","Sirsa","Odhan Pz","May 2015",17.55
"702","Sirsa","Ottu 1(s)","May 2015",NA
"703","Sirsa","Panniwala Mota","May 2015",12.89
"704","Sirsa","Phaggu-Pz","May 2015",5.5
"705","Sirsa","Rasalia Khera","May 2015",19.35
"706","Sirsa","Rori -DW","May 2015",9.36
"707","Sirsa","Rupana","May 2015",NA
"708","Sirsa","Sadewala","May 2015",21.35
"709","Sirsa","Sainpal-Pz","May 2015",31.35
"710","Sirsa","Saktakhera","May 2015",4.56
"711","Sirsa","Shergarh-DW","May 2015",NA
"712","Sirsa","Sherpura","May 2015",15
"713","Sirsa","Sirsa-Pz","May 2015",32.54
"714","Sirsa","Sri Jiwan Nagar-B","May 2015",43.6
"715","Sirsa","Sukhchain-DW","May 2015",9.14
"716","Sirsa","Taruwana","May 2015",NA
"717","Sirsa","Tejakhera","May 2015",5.5
"718","Sirsa","Thiraj","May 2015",9.38
"719","Sirsa","Tigri-DW","May 2015",6.55
"720","Sonipat","Ahmadpur Majra-DW","May 2015",4.7
"721","Sonipat","Ahulana","May 2015",2.77
"722","Sonipat","Anandpur-Jarot-DW","May 2015",5.28
"723","Sonipat","Anwali-Pz","May 2015",3.15
"724","Sonipat","Bagru-DW","May 2015",3.12
"725","Sonipat","Banwasa-DW","May 2015",4.39
"726","Sonipat","Barauli-Pz","May 2015",8.75
"727","Sonipat","Baroda Mor-DW","May 2015",NA
"728","Sonipat","Barona-DW","May 2015",3.63
"729","Sonipat","Barswani- DW","May 2015",NA
"730","Sonipat","Barwasni Pz (s)","May 2015",9.53
"731","Sonipat","Bega Pz","May 2015",12.73
"732","Sonipat","Bhainswal","May 2015",3.29
"733","Sonipat","Bhunderi","May 2015",2.72
"734","Sonipat","Bichpuri1","May 2015",6.25
"735","Sonipat","Bidhlan-DW","May 2015",2.57
"736","Sonipat","Bohela","May 2015",3.32
"737","Sonipat","Butana","May 2015",5.2
"738","Sonipat","Chirana","May 2015",7
"739","Sonipat","Chitana-DW","May 2015",5.07
"740","Sonipat","Datauli-Pz","May 2015",23.43
"741","Sonipat","Farmana","May 2015",7.48
"742","Sonipat","Ganaur-Pz","May 2015",26.44
"743","Sonipat","Gangana-DW","May 2015",3.12
"744","Sonipat","Garhwal","May 2015",2.47
"745","Sonipat","Gohana Pz","May 2015",18.2
"746","Sonipat","Gorar-DW","May 2015",2.79
"747","Sonipat","Jagsi","May 2015",2.13
"748","Sonipat","Janti Khurd-Pz","May 2015",12.79
"749","Sonipat","Jhakauli- Pz","May 2015",19.9
"750","Sonipat","Juan-DW","May 2015",7.68
"751","Sonipat","Kami- PZ","May 2015",NA
"752","Sonipat","Kathura","May 2015",2.8
"753","Sonipat","Kathura Pz","May 2015",2.44
"754","Sonipat","Khanda-DW","May 2015",3.36
"755","Sonipat","Khanpur Kalan-Pz","May 2015",3.95
"756","Sonipat","KheoraPz","May 2015",26.2
"757","Sonipat","Kheri Gujjar-Pz","May 2015",23.43
"758","Sonipat","Ladpur-Pz","May 2015",8.64
"759","Sonipat","Larsauli-Pz","May 2015",30.14
"760","Sonipat","Lath","May 2015",1.54
"761","Sonipat","Machhri","May 2015",5.45
"762","Sonipat","Mahara","May 2015",8.55
"763","Sonipat","Mattand-DW","May 2015",4.17
"764","Sonipat","Mohana Pzm","May 2015",3.84
"765","Sonipat","Mundlana DW","May 2015",5.7
"766","Sonipat","Mundlana- Pz","May 2015",NA
"767","Sonipat","Murthal-Pz","May 2015",36.2
"768","Sonipat","Nahri","May 2015",5.38
"769","Sonipat","Nizaimpur","May 2015",2.83
"770","Sonipat","Pinana","May 2015",5.58
"771","Sonipat","Pipli-DW","May 2015",6.52
"772","Sonipat","Pugthala-Pz","May 2015",6.39
"773","Sonipat","Purkhas-Pz","May 2015",16.04
"774","Sonipat","Rai-Bahalgarh-Pz","May 2015",23.77
"775","Sonipat","Rasoi Pz","May 2015",13.96
"776","Sonipat","Rathdhana-Pz","May 2015",22.39
"777","Sonipat","Rukhi-Pz","May 2015",1.95
"778","Sonipat","Safiabad-Pz","May 2015",8.06
"779","Sonipat","Sisnah","May 2015",6.27
"780","Sonipat","Sonepat","May 2015",27.6
"781","Sonipat","Tihar Malikpur-DW","May 2015",5.21
"782","Yamunanagar","Amadalpur","May 2015",NA
"783","Yamunanagar","Antawa-Pz","May 2015",28.25
"784","Yamunanagar","Bari Kanari-Pz","May 2015",28.4
"785","Yamunanagar","Bhambauli-1 (m)","May 2015",17.25
"786","Yamunanagar","Bilaspur DW","May 2015",4.08
"787","Yamunanagar","Chamrori-Pz","May 2015",24.15
"788","Yamunanagar","Chhachrauli S","May 2015",16.16
"789","Yamunanagar","Choli","May 2015",1.99
"790","Yamunanagar","Damla-Pz","May 2015",13.25
"791","Yamunanagar","Dhaurang S","May 2015",15.52
"792","Yamunanagar","Fatehpur-Pz","May 2015",6.29
"793","Yamunanagar","Jagadhri-Pz","May 2015",17.63
"794","Yamunanagar","Jhiwarheri S","May 2015",NA
"795","Yamunanagar","Khizrabad","May 2015",17.26
"796","Yamunanagar","Mustafabad DW","May 2015",7.35
"797","Yamunanagar","Mustafabad-Pz","May 2015",12.4
"798","Yamunanagar","Nagal Patti-DW","May 2015",26.8
"799","Yamunanagar","Naggal-S","May 2015",5.38
"800","Yamunanagar","Radaur S","May 2015",14.48
"801","Yamunanagar","Ramgarh-DW","May 2015",7.85
"802","Yamunanagar","Rasulpur","May 2015",6.77
"803","Yamunanagar","Rasulpur DW","May 2015",NA
"804","Yamunanagar","Sabri","May 2015",6
"805","Yamunanagar","Sadhaura","May 2015",6.18
"806","Yamunanagar","Sadhaura DW","May 2015",6.77
"807","Yamunanagar","Sadhaura S","May 2015",7.47
"808","Yamunanagar","Salehpur-DW","May 2015",7.42
"809","Yamunanagar","Shadipur","May 2015",5.4
"810","Yamunanagar","Tala Kaur S","May 2015",9.77
"811","Yamunanagar","Tehi-Pz","May 2015",23.27
"812","Ambala","Ambala Cantt","August 2015",NA
"813","Ambala","Ambala Cantt-Pz","August 2015",NA
"814","Ambala","Ambala City-DW","August 2015",NA
"815","Ambala","Balana","August 2015",NA
"816","Ambala","Barara S","August 2015",NA
"817","Ambala","Barara-Pz","August 2015",NA
"818","Ambala","Bari Bassi-DW","August 2015",NA
"819","Ambala","Bhuragnpur-DW","August 2015",NA
"820","Ambala","Bhurewala-Pz","August 2015",NA
"821","Ambala","Bichali Dhamouli-Pz","August 2015",NA
"822","Ambala","Binjal Pur-DW","August 2015",NA
"823","Ambala","Boh-DW","August 2015",NA
"824","Ambala","Budhha Khera-DW","August 2015",6.78
"825","Ambala","Bullana- DW","August 2015",NA
"826","Ambala","Chhapra-DW","August 2015",NA
"827","Ambala","Churmastpur-DW","August 2015",NA
"828","Ambala","Dhanaura","August 2015",4.2
"829","Ambala","Dukheri-DW","August 2015",NA
"830","Ambala","Hasanpur-DW","August 2015",NA
"831","Ambala","Jansui-DW","August 2015",NA
"832","Ambala","Jauli-DW","August 2015",NA
"833","Ambala","Kakkar Majra-DW","August 2015",NA
"834","Ambala","Kakru","August 2015",1.49
"835","Ambala","Kalumazra-DW","August 2015",NA
"836","Ambala","Kapoori At Saphera-PZ","August 2015",11.2
"837","Ambala","Khanahmadpur","August 2015",0.84
"838","Ambala","Khanna Majra","August 2015",NA
"839","Ambala","Mohra-DW","August 2015",NA
"840","Ambala","Mulana","August 2015",NA
"841","Ambala","Nanhera-DW","August 2015",NA
"842","Ambala","Naraingarh","August 2015",NA
"843","Ambala","Naraingarh-Pz","August 2015",NA
"844","Ambala","Nasirpur-Pz","August 2015",NA
"845","Ambala","Nikuwana-DW","August 2015",NA
"846","Ambala","Panjokhra","August 2015",4.13
"847","Ambala","Pinjola","August 2015",4.19
"848","Ambala","Saha-Pz","August 2015",NA
"849","Ambala","Salehpur-DW","August 2015",NA
"850","Ambala","Shahpur-DW","August 2015",NA
"851","Ambala","Shahzadpur","August 2015",NA
"852","Ambala","Shahzadpur-Pz","August 2015",NA
"853","Ambala","Sohana-DW","August 2015",NA
"854","Ambala","Tandwal-DW","August 2015",NA
"855","Ambala","Tejan-DW","August 2015",NA
"856","Ambala","Tharwa-DW","August 2015",NA
"857","Ambala","Ugala S","August 2015",NA
"858","Bhiwani","Adampur","August 2015",NA
"859","Bhiwani","Alak Pura-DW","August 2015",NA
"860","Bhiwani","Alampur-DW","August 2015",NA
"861","Bhiwani","Badala","August 2015",NA
"862","Bhiwani","Bajina","August 2015",12.02
"863","Bhiwani","Bamla","August 2015",NA
"864","Bhiwani","Baundkalan","August 2015",1.51
"865","Bhiwani","Bhawani khera DW","August 2015",NA
"866","Bhiwani","Bhawani Khera Pz","August 2015",NA
"867","Bhiwani","Bhiwani","August 2015",NA
"868","Bhiwani","Bohal","August 2015",4.15
"869","Bhiwani","Chirya","August 2015",14.71
"870","Bhiwani","Dadri","August 2015",NA
"871","Bhiwani","Dadri-Pz","August 2015",NA
"872","Bhiwani","Dhanana","August 2015",NA
"873","Bhiwani","Gopi","August 2015",NA
"874","Bhiwani","Gurera","August 2015",15.98
"875","Bhiwani","Gurera-pz","August 2015",NA
"876","Bhiwani","Haluwas","August 2015",NA
"877","Bhiwani","Hetampur","August 2015",NA
"878","Bhiwani","Imlota","August 2015",NA
"879","Bhiwani","Isharwal","August 2015",NA
"880","Bhiwani","Jhumpa","August 2015",26.49
"881","Bhiwani","Jhumpa Kalan","August 2015",NA
"882","Bhiwani","Jitwanwas-DW","August 2015",NA
"883","Bhiwani","Juikalan","August 2015",NA
"884","Bhiwani","Juikalan Pz","August 2015",NA
"885","Bhiwani","Kairu-Pz","August 2015",NA
"886","Bhiwani","Kaloud PZM","August 2015",NA
"887","Bhiwani","Kasni kalan","August 2015",NA
"888","Bhiwani","Lachhmanpur","August 2015",NA
"889","Bhiwani","Lohani","August 2015",8.65
"890","Bhiwani","Manhairu","August 2015",NA
"891","Bhiwani","Mehra-DW","August 2015",NA
"892","Bhiwani","Mehrana","August 2015",NA
"893","Bhiwani","Miran","August 2015",NA
"894","Bhiwani","Miran abd","August 2015",NA
"895","Bhiwani","Miran-Pz","August 2015",NA
"896","Bhiwani","Nayaatela","August 2015",24.11
"897","Bhiwani","Paju","August 2015",NA
"898","Bhiwani","Pataudi Khurd","August 2015",NA
"899","Bhiwani","Pehladgarh-DW","August 2015",NA
"900","Bhiwani","Riwasa-DW","August 2015",NA
"901","Bhiwani","Runhat-DW","August 2015",NA
"902","Bhiwani","Sagban","August 2015",NA
"903","Bhiwani","Sangwan PZM","August 2015",NA
"904","Bhiwani","Sanwar","August 2015",NA
"905","Bhiwani","Singhani-pz","August 2015",NA
"906","Bhiwani","Sirsa-DW","August 2015",NA
"907","Bhiwani","Siwani","August 2015",12.55
"908","Bhiwani","Sui","August 2015",3.5
"909","Bhiwani","Sungarpur","August 2015",NA
"910","Bhiwani","Tigrana-DW","August 2015",NA
"911","Bhiwani","Tosham","August 2015",NA
"912","Bhiwani","Tosham-Pz","August 2015",NA
"913","Bhiwani","Unn-DW","August 2015",NA
"914","Faridabad","Achheja","August 2015",NA
"915","Faridabad","Badraun","August 2015",NA
"916","Faridabad","Baghaula","August 2015",NA
"917","Faridabad","Ballabhgarh","August 2015",NA
"918","Faridabad","Bamnikhera","August 2015",NA
"919","Faridabad","Banchari-DW","August 2015",NA
"920","Faridabad","Barauli-Pz","August 2015",NA
"921","Faridabad","Bazida Pahar-DW","August 2015",NA
"922","Faridabad","Bhiduki-DW","August 2015",NA
"923","Faridabad","Bhopani","August 2015",NA
"924","Faridabad","Bibipur-DW","August 2015",NA
"925","Faridabad","Dighaut","August 2015",NA
"926","Faridabad","Gulawad-DW","August 2015",NA
"927","Faridabad","Hasan pur","August 2015",NA
"928","Faridabad","Hathin","August 2015",NA
"929","Faridabad","Hodel","August 2015",NA
"930","Faridabad","Jawan- Pz","August 2015",NA
"931","Faridabad","Khambi","August 2015",NA
"932","Faridabad","Kheri Jamalpur-DW","August 2015",NA
"933","Faridabad","Kot","August 2015",NA
"934","Faridabad","Lakhnaka","August 2015",NA
"935","Faridabad","Lalwa","August 2015",NA
"936","Faridabad","Mandkola","August 2015",NA
"937","Faridabad","Manjhawali-DW","August 2015",NA
"938","Faridabad","Nangal Jat-DW","August 2015",NA
"939","Faridabad","Pali2","August 2015",NA
"940","Faridabad","Palwal","August 2015",NA
"941","Faridabad","Palwal-Pz","August 2015",NA
"942","Faridabad","Pehladpur-Pz","August 2015",NA
"943","Faridabad","Pelak-Pz","August 2015",NA
"944","Faridabad","Phulwari-DW","August 2015",NA
"945","Faridabad","Pirgarhi- Pz","August 2015",NA
"946","Faridabad","Rasul Pur","August 2015",NA
"947","Faridabad","Sanped-DW","August 2015",NA
"948","Faridabad","Sarai-DW","August 2015",NA
"949","Faridabad","Sikri1","August 2015",NA
"950","Faridabad","Tumsara","August 2015",NA
"951","Fatehabad","Location","August 2015",NA
"952","Fatehabad","Aharwan S","August 2015",NA
"953","Fatehabad","Badopal","August 2015",2.17
"954","Fatehabad","Bhattukalan","August 2015",NA
"955","Fatehabad","Bhattukalan1","August 2015",NA
"956","Fatehabad","Bhattukalan-Pz","August 2015",NA
"957","Fatehabad","Bhodiakhera","August 2015",NA
"958","Fatehabad","Bhuna","August 2015",NA
"959","Fatehabad","Chindhar-DW","August 2015",NA
"960","Fatehabad","Dayar1","August 2015",NA
"961","Fatehabad","Dhangar-DW","August 2015",NA
"962","Fatehabad","Dhingsara","August 2015",NA
"963","Fatehabad","Gorakhpur-DW","August 2015",NA
"964","Fatehabad","Jandli Kalan","August 2015",NA
"965","Fatehabad","Kajal Heri-DW","August 2015",NA
"966","Fatehabad","Kanhari-Pz","August 2015",NA
"967","Fatehabad","Khara Kheri-DW","August 2015",NA
"968","Fatehabad","Machiwali-DW","August 2015",NA
"969","Fatehabad","Mehu Wala Pz","August 2015",NA
"970","Fatehabad","Munshiwali-Pz","August 2015",NA
"971","Fatehabad","Nagpur- Pz","August 2015",NA
"972","Fatehabad","Nahla","August 2015",6.26
"973","Fatehabad","Nangla-DW","August 2015",NA
"974","Fatehabad","Nikuwana-Pz","August 2015",NA
"975","Fatehabad","Pilimudari","August 2015",NA
"976","Fatehabad","Ratia -Pz","August 2015",NA
"977","Fatehabad","Ratta Khera-Pz","August 2015",NA
"978","Fatehabad","Sadalpur","August 2015",NA
"979","Fatehabad","Samain","August 2015",NA
"980","Fatehabad","Shekhpur Daroli-DW","August 2015",NA
"981","Fatehabad","Tohana","August 2015",18.58
"982","Gurgaon","Agaon-Pz","August 2015",NA
"983","Gurgaon","Akaira","August 2015",NA
"984","Gurgaon","Akbarpur","August 2015",NA
"985","Gurgaon","Aminabad-DW","August 2015",NA
"986","Gurgaon","Badsahapur Ew","August 2015",NA
"987","Gurgaon","Bandhwari","August 2015",NA
"988","Gurgaon","Basonda Tripati-Pz","August 2015",NA
"989","Gurgaon","Bhadas-DW","August 2015",NA
"990","Gurgaon","Bhondsi Ew","August 2015",NA
"991","Gurgaon","Bhora Kalan-Pz","August 2015",NA
"992","Gurgaon","Bilaspur-Pz","August 2015",NA
"993","Gurgaon","Budehra-DW","August 2015",NA
"994","Gurgaon","Chandu Tikly","August 2015",NA
"995","Gurgaon","Daultabad-Pz","August 2015",NA
"996","Gurgaon","Farrukh Nagar-Pz","August 2015",NA
"997","Gurgaon","Fazilpur Badli-Pz","August 2015",NA
"998","Gurgaon","Firozepur Jhirka","August 2015",NA
"999","Gurgaon","Gangola-DW","August 2015",NA
"1000","Gurgaon","Gudhana-Pz","August 2015",NA
"1001","Gurgaon","Gulaltha","August 2015",NA
"1002","Gurgaon","Gurgaon Pz","August 2015",NA
"1003","Gurgaon","Harchandpur Pz","August 2015",NA
"1004","Gurgaon","Indri","August 2015",NA
"1005","Gurgaon","Jamalpur-Pz","August 2015",NA
"1006","Gurgaon","Jaraon Pz","August 2015",NA
"1007","Gurgaon","Jhandu Sarai-Pz","August 2015",NA
"1008","Gurgaon","Kadipur","August 2015",NA
"1009","Gurgaon","Kasan","August 2015",NA
"1010","Gurgaon","Khera Khurrampur-Pz","August 2015",NA
"1011","Gurgaon","Kherla","August 2015",NA
"1012","Gurgaon","Luhingakalan","August 2015",NA
"1013","Gurgaon","Malab","August 2015",NA
"1014","Gurgaon","Meoka-Pz","August 2015",NA
"1015","Gurgaon","Mouzabad","August 2015",NA
"1016","Gurgaon","Mubarakpur","August 2015",NA
"1017","Gurgaon","Nagina","August 2015",NA
"1018","Gurgaon","Naharika-Pz","August 2015",NA
"1019","Gurgaon","Nuh","August 2015",NA
"1020","Gurgaon","Nuh1","August 2015",NA
"1021","Gurgaon","Nurgarh-Pz","August 2015",NA
"1022","Gurgaon","Pataudi-Pz","August 2015",NA
"1023","Gurgaon","Pinangwan-Pz","August 2015",NA
"1024","Gurgaon","Pipaka","August 2015",NA
"1025","Gurgaon","Pipaka-Shashola","August 2015",NA
"1026","Gurgaon","Punhana","August 2015",NA
"1027","Gurgaon","Punhana-Pz","August 2015",NA
"1028","Gurgaon","Rathiwas","August 2015",NA
"1029","Gurgaon","Sarauli-DW","August 2015",NA
"1030","Gurgaon","Sidrawali-Pz","August 2015",NA
"1031","Gurgaon","Sikarwa","August 2015",NA
"1032","Gurgaon","Siwari-Pz","August 2015",NA
"1033","Gurgaon","Sohna","August 2015",NA
"1034","Gurgaon","Wazirpur-Pz","August 2015",NA
"1035","Hisar","Adampur S","August 2015",NA
"1036","Hisar","Adampur-Pz","August 2015",NA
"1037","Hisar","Agroha abd","August 2015",NA
"1038","Hisar","Agroha-Pz","August 2015",NA
"1039","Hisar","Badchappar","August 2015",NA
"1040","Hisar","Balawas1","August 2015",NA
"1041","Hisar","Balsamand","August 2015",NA
"1042","Hisar","Banbhauri-Pz","August 2015",NA
"1043","Hisar","Barwala abd","August 2015",NA
"1044","Hisar","Barwala-Pz","August 2015",NA
"1045","Hisar","Bas","August 2015",1.34
"1046","Hisar","Basra","August 2015",17.56
"1047","Hisar","Behbalpur-Pz","August 2015",NA
"1048","Hisar","Bhotal Jattan-DW","August 2015",NA
"1049","Hisar","Bithmara-DW","August 2015",NA
"1050","Hisar","Chanaut","August 2015",NA
"1051","Hisar","Chann-DW","August 2015",NA
"1052","Hisar","Chaudhriwali","August 2015",NA
"1053","Hisar","Chawdhariwas","August 2015",8.83
"1054","Hisar","Datta-DW","August 2015",NA
"1055","Hisar","Deva-DW","August 2015",NA
"1056","Hisar","Dhand-DW","August 2015",NA
"1057","Hisar","Dhansu","August 2015",NA
"1058","Hisar","Durjanpur-Pz","August 2015",NA
"1059","Hisar","Ghursal-Pz","August 2015",NA
"1060","Hisar","Gurana","August 2015",NA
"1061","Hisar","Hissar","August 2015",7.25
"1062","Hisar","Hissar-Pz","August 2015",NA
"1063","Hisar","Jaga Bara-DW","August 2015",NA
"1064","Hisar","Juglan","August 2015",8.67
"1065","Hisar","Kanoh-Pz","August 2015",NA
"1066","Hisar","Khanda Kheri-Pz","August 2015",NA
"1067","Hisar","Kherijalab","August 2015",NA
"1068","Hisar","Kherijalab-Pz","August 2015",NA
"1069","Hisar","Khotkalan","August 2015",11.53
"1070","Hisar","Kirori","August 2015",NA
"1071","Hisar","Kirtan","August 2015",12.7
"1072","Hisar","Ladwi-DW","August 2015",NA
"1073","Hisar","Litani-DW","August 2015",NA
