"","X","Year","District","Block","Crop","Yield"
"158",1729,2014,"D19","B49","Paddy",-0.0747574712907694
"159",1730,2014,"D5","B50","Paddy",0.279450405446476
"160",1731,2014,"D5","B51","Paddy",0.279450405446476
"161",1732,2014,"D5","B52","Paddy",0.279450405446476
"162",1733,2014,"D5","B53","Paddy",0.279450405446476
"163",1734,2014,"D12","B54","Paddy",0.279450405446476
"164",1735,2014,"D12","B55","Paddy",0.279450405446476
"165",1736,2014,"D12","B56","Paddy",-2.59203167862395
"166",1737,2014,"D12","B57","Paddy",0.279450405446476
"167",1738,2014,"D12","B58","Paddy",0.279450405446476
"168",1739,2014,"D3","B60","Paddy",-0.0249469886245943
"169",1740,2014,"D3","B61","Paddy",-0.211275090449916
"170",1741,2014,"D13","B62","Paddy",0.00918241616519239
"171",1742,2014,"D13","B63","Paddy",-0.0304814866986137
"172",1743,2014,"D13","B64","Paddy",-0.113498957808906
"173",1744,2014,"D13","B65","Paddy",-0.68816434116126
"174",1745,2014,"D15","B66","Paddy",-0.165154273166421
"175",1746,2014,"D15","B67","Paddy",-1.33108853409319
"176",1747,2014,"D15","B68","Paddy",-0.00557624536552617
"177",1748,2014,"D15","B69","Paddy",0.0682170622880666
"178",1749,2014,"D15","B70","Paddy",0.0829757238187852
"179",1750,2014,"D9","B71","Paddy",0.331105720803991
"180",1751,2014,"D9","B72","Paddy",0.522968320703332
"181",1752,2014,"D9","B73","Paddy",0.596761628356925
"182",1753,2014,"D9","B74","Paddy",0.348631631371719
"183",1754,2014,"D9","B75","Paddy",0.455631927469429
"184",1755,2014,"D9","B76","Paddy",0.0737515603620861
"185",1756,2014,"D10","B77","Paddy",0.723132667713703
"186",1757,2014,"D10","B78","Paddy",0.999857571414676
"187",1758,2014,"D10","B79","Paddy",0.269303825644107
"188",1759,2014,"D10","B80","Paddy",0.434416351519021
"189",1760,2014,"D10","B81","Paddy",1.03767664158714
"190",1761,2014,"D8","B82","Paddy",0.168760443966087
"191",1762,2014,"D8","B83","Paddy",-0.0729126385994296
"192",1763,2014,"D8","B84","Paddy",-0.226033751980635
"193",1764,2014,"D8","B85","Paddy",-0.107964459734886
"194",1765,2014,"D8","B86","Paddy",0.840279543613781
"195",1766,2014,"D8","B87","Paddy",1.46660024232365
"196",1767,2014,"D21","B88","Paddy",0.0719067276707463
"197",1768,2014,"D21","B89","Paddy",0.995245489686326
"198",1769,2014,"D21","B90","Paddy",0.774787983071218
"199",1770,2014,"D21","B91","Paddy",1.23599615590617
"200",1771,2014,"D21","B92","Paddy",1.05335771946353
"201",1772,2014,"D21","B93","Paddy",0.583847799517546
"202",1773,2014,"D14","B94","Paddy",-1.19549333127971
"203",1774,2014,"D14","B6","Paddy",0.170605276657427
"204",1775,2014,"D14","B95","Paddy",0.435338767864691
"205",1776,2014,"D14","B96","Paddy",2.51538762735034
"206",1777,2014,"D20","B97","Paddy",0.670554936010518
"207",1778,2014,"D20","B98","Paddy",0.782167313836577
"208",1779,2014,"D20","B99","Paddy",1.19633225304237
"209",1780,2014,"D20","B100","Paddy",1.32454812509048
"210",1781,2014,"D20","B101","Paddy",0.800615640749975
"211",1782,2014,"D20","B102","Paddy",0.767408652305859
"212",1783,2014,"D7","B103","Paddy",-0.0387832338096429
"213",1784,2014,"D7","B104","Paddy",-0.107042043389216
"214",1785,2014,"D7","B105","Paddy",0.130018957447951
"215",1786,2014,"D7","B106","Paddy",-0.0101883270938757
"216",1787,2014,"D7","B107","Paddy",-0.611603784470657
"217",1788,2014,"D7","B108","Paddy",-0.0627660587970606
"218",1789,2014,"D7","B109","Paddy",-0.0157228251678952
"219",1790,2014,"D11","B110","Paddy",-2.59203167862395
"220",1791,2014,"D11","B111","Paddy",-2.59203167862395
"221",1792,2014,"D11","B112","Paddy",-2.59203167862395
"222",1793,2014,"D11","B113","Paddy",-2.59203167862395
"223",1794,2014,"D11","B114","Paddy",-2.59203167862395
"224",1795,2014,"D16","B115","Paddy",0.279450405446476
"225",1796,2014,"D16","B116","Paddy",0.279450405446476
"226",1797,2014,"D16","B117","Paddy",0.279450405446476
"227",1798,2014,"D16","B118","Paddy",-2.59203167862395
"228",1799,2014,"D16","B119","Paddy",-2.59203167862395
"229",2544,2015,"D22","B1","Paddy",-0.261085573116091
"230",2545,2015,"D22","B120","Paddy",-0.357939289411432
"231",2546,2015,"D22","B3","Paddy",-0.357016873065762
"232",2547,2015,"D22","B4","Paddy",0.0257859103872508
"233",2548,2015,"D22","B5","Paddy",-0.452948173015433
"234",2549,2015,"D22","B6","Paddy",-0.323809884621645
"235",2550,2015,"D22","B7","Paddy",-0.549801889310773
"236",2551,2015,"D22","B8","Paddy",0.374459289050477
"237",2552,2015,"D22","B9","Paddy",-0.452948173015433
"238",2553,2015,"D4","B10","Paddy",1.31532396163379
"239",2554,2015,"D4","B11","Paddy",0.623511702381353
"240",2555,2015,"D4","B12","Paddy",0.212114012212573
"241",2556,2015,"D4","B13","Paddy",1.80604945753018
"242",2557,2015,"D4","B14","Paddy",0.898391773390986
