"","X","Year","District","Block","Crop","Yield"
"393",2320,2015,"Bhiwani","Behal","Wheat",-1.95610330710416
"394",2321,2015,"Rohtak","Lakhan Majra","Wheat",-0.609777946807135
"395",2322,2015,"Rohtak","Rohtak","Wheat",-0.599930216899007
"396",2323,2015,"Rohtak","Sampla","Wheat",-1.17813264436199
"397",2324,2015,"Rohtak","Meham","Wheat",-0.260886944347719
"398",2325,2015,"Rohtak","Kalanaur","Wheat",-0.746239346962633
"399",2326,2015,"Jhajjar","Jhajjar","Wheat",-0.89958256981778
"400",2327,2015,"Jhajjar","Beri","Wheat",-0.210241476248771
"401",2328,2015,"Jhajjar","Salhawas","Wheat",-0.327007416588011
"402",2329,2015,"Jhajjar","Matanhail","Wheat",-0.25103921443959
"403",2330,2015,"Jhajjar","Bahadurgarh","Wheat",-1.31037358884258
"404",2331,2015,"Sonepat","Sonepat","Wheat",0.0401722271293584
"405",2332,2015,"Sonepat","Rai","Wheat",0.43548824201281
"406",2333,2015,"Sonepat","Kharkhoda","Wheat",-0.0878482616763146
"407",2334,2015,"Sonepat","Gohana","Wheat",0.262449559341406
"408",2335,2015,"Sonepat","Kathura","Wheat",-0.0400164306939753
"409",2336,2015,"Sonepat","Mundlana","Wheat",-0.885514384234739
"410",2337,2015,"Sonepat","Ganaur","Wheat",-0.198986927782338
"411",2338,2015,"Gurgaon","Gurgaon","Wheat",0.140056344768949
"412",2339,2015,"Gurgaon","Farrukh Nagar","Wheat",-0.397348344503216
"413",2340,2015,"Gurgaon","Sohna","Wheat",-0.564759752941404
"414",2341,2015,"Gurgaon","Pataudi","Wheat",0.564915549376787
"415",2342,2015,"Mewat","Nuh","Wheat",-0.456434723951989
"416",2343,2015,"Mewat","Tauru","Wheat",0.501608714253103
"417",2344,2015,"Mewat","Ferozpur Jhirka","Wheat",-0.908023481167604
"418",2345,2015,"Mewat","Nagina","Wheat",-1.21752356399451
"419",2346,2015,"Mewat","Punhana","Wheat",-0.577421119966141
"420",2347,2015,"Faridabad","Faridabad","Wheat",-0.999466687457371
"421",2348,2015,"Faridabad","B/garh","Wheat",-1.46090317458112
"422",2349,2015,"Palwal","Palwal","Wheat",-0.381873340361871
"423",2350,2015,"Palwal","Hodal","Wheat",-0.674491600489124
"424",2351,2015,"Palwal","Hassanpur","Wheat",-0.0175073337611097
"425",2352,2015,"Palwal","Hathin","Wheat",-0.861598468743569
"426",2353,2015,"Panipat","Panipat","Wheat",-0.123018725633917
"427",2354,2015,"Panipat","Samalkha","Wheat",-0.13427327410035
"428",2355,2015,"Panipat","Matlauda","Wheat",0.151310893235382
"429",2356,2015,"Panipat","Bapoli","Wheat",0.799854248613572
"430",2357,2015,"Panipat","Israna","Wheat",-0.145527822566783
"431",2358,2015,"Karnal","Karnal","Wheat",2.76377295600609
"432",2359,2015,"Karnal","Nissing","Wheat",0.23994046240854
"433",2360,2015,"Karnal","Indri","Wheat",0.4664382502955
"434",2361,2015,"Karnal","Gharaunda","Wheat",0.272297289249535
"435",2362,2015,"Karnal","Assandh","Wheat",0.591645101984565
"436",2363,2015,"Karnal","Nilokheri","Wheat",0.425640512104681
"437",2364,2015,"Kurukshetra","Thanesar","Wheat",-0.0667459833017531
"438",2365,2015,"Kurukshetra","Shahabad","Wheat",0.131615433419125
"439",2366,2015,"Kurukshetra","Pehowa","Wheat",0.408758689405032
"440",2367,2015,"Kurukshetra","Ladwa","Wheat",0.463624613178892
"441",2368,2015,"Kurukshetra","Babain","Wheat",0.45940415750398
"442",2369,2015,"Kaithal","Kaithal","Wheat",0.286365474832576
"443",2370,2015,"Kaithal","Pundri","Wheat",0.718258772231934
"444",2371,2015,"Kaithal","Kalayat","Wheat",-0.0315755193441507
"445",2372,2015,"Kaithal","Rajound","Wheat",0.26385637789971
"446",2373,2015,"Kaithal","Gulha","Wheat",0.223058639708891
"447",2374,2015,"Kaithal","Siwan","Wheat",0.218838184033979
"448",2375,2015,"Ambala","Ambala-I","Wheat",-0.339668783612748
"449",2376,2015,"Ambala","Ambala-II","Wheat",-0.0878482616763146
"450",2377,2015,"Ambala","Barara","Wheat",0.0795631467618731
"451",2378,2015,"Ambala","Saha","Wheat",0.887076999228426
"452",2379,2015,"Ambala","Naraingarh","Wheat",-0.485977913676375
"453",2380,2015,"Ambala","Sahazadpur","Wheat",-0.64213477364813
"454",2381,2015,"Panchkula","Morni","Wheat",-4.20419936327411
"455",2382,2015,"Panchkula","Barwala","Wheat",0.269483652132927
"456",2383,2015,"Panchkula","Raipurrani","Wheat",-1.24003266092737
"457",2384,2015,"Panchkula","Pinjore","Wheat",-1.55656683654579
"458",2385,2015,"Yamuna Nagar","Jagadhari","Wheat",0.508642807044623
"459",2386,2015,"Yamuna Nagar","Bilaspur","Wheat",-0.633693862298305
"460",2387,2015,"Yamuna Nagar","Radaur","Wheat",1.05308158910831
"461",2388,2015,"Yamuna Nagar","Sadaura","Wheat",-0.816580274877838
"462",2389,2015,"Yamuna Nagar","Chhachhrauli","Wheat",0.441115516246027
"463",2390,2015,"Yamuna Nagar","Mustafabad","Wheat",0.465031431737196
"464",2391,2015,"Jind","Jind","Wheat",0.286365474832576
"465",2392,2015,"Jind","Julana","Wheat",-0.809546182086317
"466",2393,2015,"Jind","Alewa","Wheat",-0.526775651867194
"467",2394,2015,"Jind","Safidon","Wheat",0.217431365475675
"468",2395,2015,"Jind","Pillukhera","Wheat",-0.187732379315906
"469",2396,2015,"Jind","Uchana","Wheat",0.366554132655909
"470",2397,2015,"Jind","Narwana","Wheat",-0.0611187090685367
"471",2398,2015,"Mahendergarh","Kanina","Wheat",0.259635922224798
"472",2399,2015,"Mahendergarh","Sihma","Wheat",-0.41563698576117
"473",2400,2015,"Mahendergarh","Nijampur","Wheat",-0.41563698576117
"474",2401,2015,"Mahendergarh","Mahendergarh","Wheat",-0.201800564898947
"475",2402,2015,"Mahendergarh","Satnali","Wheat",-0.41563698576117
"476",2403,2015,"Mahendergarh","Ateli","Wheat",-0.605557491132223
"477",2404,2015,"Mahendergarh","Narnaul","Wheat",-1.35679860126661
"478",2405,2015,"Mahendergarh","Nangal Chaudhary","Wheat",-0.898175751259476
"479",2406,2015,"Rewari","Rewari","Wheat",-0.182105105082689
"480",2407,2015,"Rewari","Khol","Wheat",-0.0836278060014023
"481",2408,2015,"Rewari","Jatusana","Wheat",0.338417761489827
"482",2409,2015,"Rewari","Bawal","Wheat",0.127394977744213
"483",2410,2015,"Rewari","Nahar","Wheat",0.272297289249535
"484",3265,2016,"Hisar","Hansi I","Wheat",0.436895060571114
"485",3266,2016,"Hisar","Hansi-II","Wheat",0.553661000910355
"486",3267,2016,"Hisar","Narnaund","Wheat",-0.190546016432514
"487",3268,2016,"Hisar","Hisar I","Wheat",0.593051920542869
"488",3269,2016,"Hisar","Hisar II","Wheat",0.417199600754857
"489",3270,2016,"Hisar","Barwala","Wheat",0.877229269320297
"490",3271,2016,"Hisar","Uklana","Wheat",1.2908339254617
"491",3272,2016,"Hisar","Agroha","Wheat",0.880042906436905
"492",3273,2016,"Hisar","Adampur","Wheat",0.736547413489887
"493",3274,2016,"Fatehabad","Ratia","Wheat",1.53984081028153
"494",3275,2016,"Fatehabad","Fatehabad","Wheat",1.33163166365252
"495",3276,2016,"Fatehabad","Bhattukalan","Wheat",0.794226974380355
"496",3277,2016,"Fatehabad","Bhuna","Wheat",0.683088308274332
"497",3278,2016,"Fatehabad","Tohana","Wheat",1.22752709033802
"498",3279,2016,"Fatehabad","Jakhal","Wheat",1.57923172991404
"499",3280,2016,"Sirsa","Sirsa","Wheat",1.49904307209071
"500",3281,2016,"Sirsa","Nathusari","Wheat",0.567729186493395
"501",3282,2016,"Sirsa","Baragudha","Wheat",1.21486572331328
"502",3283,2016,"Sirsa","Rania","Wheat",1.37805667607656
"503",3284,2016,"Sirsa","Ellenabad","Wheat",1.32881802653591
"504",3285,2016,"Sirsa","Dabwali","Wheat",0.663392848458074
"505",3286,2016,"Sirsa","Odhan","Wheat",0.346858672839652
"506",3287,2016,"Bhiwani","Loharu","Wheat",-0.162409645266432
"507",3288,2016,"Bhiwani","Bhiwani","Wheat",-0.902396206934388
"508",3289,2016,"Bhiwani","Tosham","Wheat",0.0851904209950895
"509",3290,2016,"Bhiwani","Bawani Khera","Wheat",0.107699517927955
"510",3291,2016,"Bhiwani","Dadri-I","Wheat",0.360926858422693
"511",3292,2016,"Bhiwani","Dadri-II","Wheat",0.712631497998718
"512",3293,2016,"Bhiwani","Badhra","Wheat",0.488947347228366
"513",3294,2016,"Bhiwani","Siwani","Wheat",-1.19782810417825
"514",3295,2016,"Bhiwani","Kairu","Wheat",-0.405789255853041
"515",3296,2016,"Bhiwani","Behal","Wheat",0.120360884952692
"516",3297,2016,"Rohtak","Lakhan Majra","Wheat",0.223058639708891
"517",3298,2016,"Rohtak","Rohtak","Wheat",0.125988159185908
"518",3299,2016,"Rohtak","Sampla","Wheat",0.95038383435211
"519",3300,2016,"Rohtak","Meham","Wheat",0.421420056429769
"520",3301,2016,"Rohtak","Kalanaur","Wheat",0.17100635305164
"521",3302,2016,"Jhajjar","Jhajjar","Wheat",1.49904307209071
"522",3303,2016,"Jhajjar","Beri","Wheat",0.88848381778673
"523",3304,2016,"Jhajjar","Salhawas","Wheat",1.49904307209071
"524",3305,2016,"Jhajjar","Matanhail","Wheat",1.34288621211895
"525",3306,2016,"Jhajjar","Bahadurgarh","Wheat",0.584611009193045
"526",3307,2016,"Sonepat","Sonepat","Wheat",1.25847709862071
"527",3308,2016,"Sonepat","Rai","Wheat",1.01931794370901
"528",3309,2016,"Sonepat","Kharkhoda","Wheat",1.18250889647229
"529",3310,2016,"Sonepat","Gohana","Wheat",1.27817255843697
"530",3311,2016,"Sonepat","Kathura","Wheat",0.63103602161708
"531",3312,2016,"Sonepat","Mundlana","Wheat",1.02072476226732
"532",3313,2016,"Sonepat","Ganaur","Wheat",1.17828844079737
"533",3314,2016,"Gurgaon","Gurgaon","Wheat",-0.137086911216958
"534",3315,2016,"Gurgaon","Farrukh Nagar","Wheat",0.944756560118894
"535",3316,2016,"Gurgaon","Sohna","Wheat",-0.137086911216958
"536",3317,2016,"Gurgaon","Pataudi","Wheat",1.03057249217544
"537",3318,2016,"Mewat","Nuh","Wheat",-0.252446032997894
"538",3319,2016,"Mewat","Tauru","Wheat",0.335604124373219
"539",3320,2016,"Mewat","Ferozpur Jhirka","Wheat",-0.449400631160468
"540",3321,2016,"Mewat","Nagina","Wheat",-0.788443903711756
"541",3322,2016,"Mewat","Punhana","Wheat",0.0500199570374871
"542",3323,2016,"Faridabad","Faridabad","Wheat",0.584611009193045
"543",3324,2016,"Faridabad","B/garh","Wheat",0.407351870846728
"544",3325,2016,"Palwal","Palwal","Wheat",-0.0372027935773671
"545",3326,2016,"Palwal","Hodal","Wheat",0.49035416578667
"546",3327,2016,"Palwal","Hassanpur","Wheat",0.456590520387372
"547",3328,2016,"Palwal","Hathin","Wheat",-0.284802859838888
"548",3329,2016,"Panipat","Panipat","Wheat",1.08684523450761
"549",3330,2016,"Panipat","Samalkha","Wheat",1.24159527592106
"550",3331,2016,"Panipat","Matlauda","Wheat",1.47231351948293
"551",3332,2016,"Panipat","Bapoli","Wheat",0.86456790229556
"552",3333,2016,"Panipat","Israna","Wheat",0.683088308274332
"553",3334,2016,"Karnal","Karnal","Wheat",1.4287021441755
"554",3335,2016,"Karnal","Nissing","Wheat",1.31052938527796
"555",3336,2016,"Karnal","Indri","Wheat",1.50467034632393
"556",3337,2016,"Karnal","Gharaunda","Wheat",1.62847037945469
"557",3338,2016,"Karnal","Assandh","Wheat",1.00384293956767
"558",3339,2016,"Karnal","Nilokheri","Wheat",0.261042740783102
"559",3340,2016,"Kurukshetra","Thanesar","Wheat",0.163972260260119
"560",3341,2016,"Kurukshetra","Shahabad","Wheat",0.65495193710825
"561",3342,2016,"Kurukshetra","Pehowa","Wheat",0.827990619779654
"562",3343,2016,"Kurukshetra","Ladwa","Wheat",0.892704273461642
"563",3344,2016,"Kurukshetra","Babain","Wheat",0.367960951214213
"564",3345,2016,"Kaithal","Kaithal","Wheat",0.906772459044683
"565",3346,2016,"Kaithal","Pundri","Wheat",1.05308158910831
"566",3347,2016,"Kaithal","Kalayat","Wheat",1.12482933558182
"567",3348,2016,"Kaithal","Rajound","Wheat",0.505829169928015
"568",3349,2016,"Kaithal","Gulha","Wheat",0.532558722535793
"569",3350,2016,"Kaithal","Siwan","Wheat",1.45402487822498
"570",3351,2016,"Ambala","Ambala-I","Wheat",0.314501845998658
"571",3352,2016,"Ambala","Ambala-II","Wheat",0.652138299991641
"572",3353,2016,"Ambala","Barara","Wheat",0.284958656274272
"573",3354,2016,"Ambala","Saha","Wheat",0.678867852599419
"574",3355,2016,"Ambala","Naraingarh","Wheat",-0.370618791895439
"575",3356,2016,"Ambala","Sahazadpur","Wheat",-0.0526777977187122
"576",3357,2016,"Panchkula","Morni","Wheat",-3.3783968695496
"577",3358,2016,"Panchkula","Barwala","Wheat",0.328570031581699
"578",3359,2016,"Panchkula","Raipurrani","Wheat",0.445335971920939
"579",3360,2016,"Panchkula","Pinjore","Wheat",-1.5256168282631
"580",3361,2016,"Yamuna Nagar","Jagadhari","Wheat",0.580390553518132
"581",3362,2016,"Yamuna Nagar","Bilaspur","Wheat",-0.00906642241128509
"582",3363,2016,"Yamuna Nagar","Radaur","Wheat",0.784379244472227
"583",3364,2016,"Yamuna Nagar","Sadaura","Wheat",-0.688559786072165
"584",3365,2016,"Yamuna Nagar","Chhachhrauli","Wheat",0.248381373758365
"585",3366,2016,"Yamuna Nagar","Mustafabad","Wheat",-0.252446032997894
"586",3367,2016,"Jind","Jind","Wheat",0.757649691864449
"587",3368,2016,"Jind","Julana","Wheat",0.633849658733688
"588",3369,2016,"Jind","Alewa","Wheat",-0.366398336220526
"589",3370,2016,"Jind","Safidon","Wheat",0.849092898154215
"590",3371,2016,"Jind","Pillukhera","Wheat",0.939129285885678
"591",3372,2016,"Jind","Uchana","Wheat",1.10513387576556
"592",3373,2016,"Jind","Narwana","Wheat",1.07277704892457
"593",3374,2016,"Mahendergarh","Kanina","Wheat",0.549440545235442
"594",3375,2016,"Mahendergarh","Mahendergarh","Wheat",0.14709043756047
"595",3376,2016,"Mahendergarh","Satnali","Wheat",0.491760984344974
"596",3377,2016,"Mahendergarh","Ateli","Wheat",1.49060216074088
"597",3378,2016,"Mahendergarh","Narnaul","Wheat",0.332790487256611
"598",3379,2016,"Mahendergarh","Nijampur","Wheat",0.491760984344974
"599",3380,2016,"Mahendergarh","Sihma","Wheat",0.491760984344974
"600",3381,2016,"Mahendergarh","Nangal Chaudhary","Wheat",-0.269327855697543
"601",3382,2016,"Rewari","Rewari","Wheat",0.915213370394508
"602",3383,2016,"Rewari","Khol","Wheat",0.479099617320237
"603",3384,2016,"Rewari","Jatusana","Wheat",1.26129073573732
"604",3385,2016,"Rewari","Bawal","Wheat",1.23878163880445
"605",3386,2016,"Rewari","Nahar","Wheat",1.08825205306591
