"","X","Year","District","Block","Crop","Yield"
"575",3478,2016,"Ambala","Sahazadpur","Gram",-0.630639411891293
"576",3479,2016,"Panchkula","Morni","Gram",-0.630639411891293
"577",3480,2016,"Panchkula","Barwala","Gram",-0.630639411891293
"578",3481,2016,"Panchkula","Raipurrani","Gram",-0.630639411891293
"579",3482,2016,"Panchkula","Pinjore","Gram",0.345410789467346
"580",3483,2016,"Yamuna Nagar","Jagadhari","Gram",-0.630639411891293
"581",3484,2016,"Yamuna Nagar","Bilaspur","Gram",1.96429767933409
"582",3485,2016,"Yamuna Nagar","Radaur","Gram",-0.630639411891293
"583",3486,2016,"Yamuna Nagar","Sadaura","Gram",1.40845035922502
"584",3487,2016,"Yamuna Nagar","Chhachhrauli","Gram",1.23742041457607
"585",3488,2016,"Yamuna Nagar","Mustafabad","Gram",-0.630639411891293
"586",3489,2016,"Jind","Jind","Gram",0.849654246966824
"587",3490,2016,"Jind","Julana","Gram",0.770036858940591
"588",3491,2016,"Jind","Alewa","Gram",-0.630639411891293
"589",3492,2016,"Jind","Safidon","Gram",0.89536052527818
"590",3493,2016,"Jind","Pillukhera","Gram",2.09404453389536
"591",3494,2016,"Jind","Uchana","Gram",2.84303773977178
"592",3495,2016,"Jind","Narwana","Gram",0.974977913304414
"593",3496,2016,"Mahendergarh","Kanina","Gram",3.70850823553843
"594",3497,2016,"Mahendergarh","Mahendergarh","Gram",1.59127547247044
"595",3498,2016,"Mahendergarh","Satnali","Gram",1.26395954391815
"596",3499,2016,"Mahendergarh","Ateli","Gram",2.43610442319325
"597",3500,2016,"Mahendergarh","Narnaul","Gram",1.68711121731683
"598",3501,2016,"Mahendergarh","Nijampur","Gram",1.26395954391815
"599",3502,2016,"Mahendergarh","Sihma","Gram",1.26395954391815
"600",3503,2016,"Mahendergarh","Nangal Chaudhary","Gram",0.693368263063477
"601",3504,2016,"Rewari","Rewari","Gram",-0.630639411891293
"602",3505,2016,"Rewari","Khol","Gram",1.47774697472933
"603",3506,2016,"Rewari","Jatusana","Gram",-0.630639411891293
"604",3507,2016,"Rewari","Bawal","Gram",2.2945624000355
"605",3508,2016,"Rewari","Nahar","Gram",-0.630639411891293
